18276 18000 18000 18000
10152761 10018000 10086000 10086000
20291611 20018000 20167000 20030911
30430309 30018000 30244000 30022629
40574289 40018000 40325000 40024449
50718942 50018000 50404000 50022364
60864337 60018000 60479000 60013634
71012924 70018000 70565000 70023953
81163656 80018000 80646000 80021769
91316695 90018000 90730000 90023257
101471344 100018000 100818000 100025437
111630492 110018000 110903000 110020478
121789904 120018000 120990000 120021172
131951699 130018000 131079000 130021271
142113786 140018000 141173000 140025930
152281543 150018000 151265000 150024541
162450607 160018000 161353000 160016909
172619668 170018000 171451000 170023350
182793002 180018000 181543000 180019583
192967950 190018000 191638000 190021169
203145597 200018000 201736000 200023150
213325325 210018000 211838000 210025824
223505776 220018000 221940000 220026614
233690769 230018000 232039000 230019780
243874930 240018000 242145000 240022949
254064698 250018000 252244000 250016713
264255749 260018000 262356000 260027601
274448370 270018000 272462000 270024035
284644620 280018000 282574000 280025618
294841320 290018000 292684000 290022945
305037965 300018000 302784000 300008702
315239508 310018000 312899000 310021560
325445598 320018000 323021000 320033036
335652105 330018000 333130000 330022841
345859771 340018000 343246000 340021655
356068645 350018000 353361000 350016515
366280728 360018000 363480000 360021854
376496000 370018000 373602000 370027588
386714482 380018000 383723000 380023731
396933956 390018000 393846000 390023040
407154080 400018000 403972000 400023631
417377750 410018000 414092000 410017012
427604556 420018000 424226000 420028174
437832038 430018000 434344000 430014641
448063486 440018000 444474000 440020961
458297063 450018000 454608000 450027479
468529582 460018000 464739000 460024120
478768047 470018000 474867000 470019774
489007158 480018000 485001000 480019283
499250413 490018000 495145000 490031127
509492345 500018000 505270000 500015234
519738918 510018000 515413000 510024510
529987837 520018000 525552000 520022437
540238875 530018000 535690000 530020759
550489597 540018000 545829000 540021352
560745834 550018000 555976000 550024608
571004628 560018000 566120000 560025000
581262928 570018000 576267000 570024900
591525892 580018000 586412000 580020069
601790326 590018000 596561000 590021054
612055452 600018000 606711000 600023124
622325725 610018000 616858000 610018985
632594882 620018000 627010000 620021841
642869527 630018000 637169000 630028542
653145366 640018000 647324000 640025584
663422418 650018000 657479000 650021445
673701001 660018000 667631000 660014257
683982662 670018000 677791000 670020757
694267722 680018000 687951000 680024793
704554600 690018000 698115000 690027844
714844694 700018000 708275000 700021935
725135339 710018000 718440000 710021740
735432461 720018000 728600000 720017016
745725008 730018000 738767000 730021836
756021764 740018000 748929000 740018885
766325816 750018000 759107000 750032069
776628432 760018000 769277000 760027341
786933859 770018000 779450000 770023701
797238497 780018000 789620000 780017801
807552054 790018000 799799000 790022815
817861125 800018000 809970000 800019277
828175981 810018000 820146000 810020259
838494969 820018000 830333000 820031170
848812864 830018000 840505000 830017506
859131156 840018000 850682000 840016917
869455543 850018000 860865000 850020848
879780166 860018000 871050000 860025563
890109829 870018000 881233000 870025660
900438717 880018000 891424000 880027624
910774032 890018000 901608000 890019569
921109332 900018000 911800000 900023890
931443849 910018000 921988000 910020454
941785762 920018000 932184000 920025459
952126266 930018000 942368000 930015251
962468875 940018000 952565000 940022121
972817276 950018000 962757000 950020941
983166864 960018000 972961000 960030656
993518354 970018000 983160000 970027904
1003869417 980018000 993352000 980013880
1014226993 990018000 1003555000 990020842
1024584088 1000018000 1013761000 1000025745
1034944041 1010018000 1023960000 1010021625
1045307062 1020018000 1034164000 1020021625
1055673083 1030018000 1044368000 1030018882
1066040180 1040018000 1054584000 1040031427
1076412560 1050018000 1064787000 1050021328
1086781946 1060018000 1074998000 1060021133
1097156546 1070018000 1085206000 1070017704
1107535635 1080018000 1095421000 1080023288
1117909008 1090018000 1105633000 1090023777
1128293594 1100018000 1115854000 1100028281
1138676445 1110018000 1126070000 1110023775
1149066291 1120018000 1136287000 1120019858
1159452606 1130018000 1146507000 1130021228
1169840926 1140018000 1156722000 1140015553
1180235999 1150018000 1166946000 1150023970
1190631389 1160018000 1177169000 1160024360
1201031623 1170018000 1187399000 1170029642
1211430370 1180018000 1197623000 1180022987
1221831624 1190018000 1207847000 1190016729
1232237722 1200018000 1218078000 1200022301
1242646409 1210018000 1228310000 1210024844
1253054232 1220018000 1238540000 1220023376
1263467602 1230018000 1248775000 1230024157
1273881398 1240018000 1259006000 1240018585
1284297135 1250018000 1269246000 1250025720
1294713432 1260018000 1279478000 1260019172
1305136772 1270018000 1289719000 1270023763
1315558984 1280018000 1299954000 1280019171
1325986261 1290018000 1310196000 1290022590
1336414886 1300018000 1320439000 1300025422
1346845068 1310018000 1330685000 1310025910
1357280692 1320018000 1340931000 1320025126
1367714114 1330018000 1351177000 1330021026
