24369 24000 22000 22000
10158868 10024000 10083000 10083000
20297704 20024000 20144000 20023999
30436408 30024000 30204000 30023005
40580373 40024000 40269000 40027976
50725057 50024000 50333000 50028075
60870420 60024000 60399000 60028870
71019011 70024000 70462000 70024496
81169734 80024000 80524000 80020820
91322809 90024000 90592000 90026881
101477445 100024000 100662000 100031055
111636573 110024000 110731000 110030356
121796015 120024000 120801000 120027972
131957823 130024000 130872000 130026085
142119888 140024000 140946000 140028666
152287653 150024000 151016000 150024893
162456702 160024000 161093000 160029261
172625795 170024000 171168000 170027969
182799107 180024000 181241000 180024297
192974046 190024000 191320000 190028566
203151669 200024000 201399000 200028565
213331421 210024000 211480000 210030550
223511848 220024000 221557000 220024793
233696870 230024000 231639000 230025985
243881032 240024000 241724000 240030151
254070802 250024000 251805000 250026478
264261847 260024000 261890000 260027868
274454462 270024000 271974000 270025387
284650711 280024000 282062000 280028759
294847425 290024000 292151000 290030444
305044056 300024000 302234000 300022412
315245619 310024000 312325000 310027270
325451677 320024000 322417000 320029550
335658205 330024000 332511000 330031929
345865852 340024000 342606000 340031431
356074747 350024000 352695000 350021422
366286809 360024000 362788000 360022513
376502124 370024000 372885000 370027764
386720567 380024000 382984000 380031925
396940061 390024000 393083000 390031527
407160159 400024000 403177000 400022414
417383855 410024000 413279000 410026772
427610657 420024000 423378000 420026078
437838133 430024000 433482000 430030536
448069601 440024000 443583000 440027464
458303143 450024000 453691000 450030632
468535707 460024000 463795000 460027660
478774142 470024000 473897000 470022317
489013239 480024000 484007000 480028750
499256501 490024000 494114000 490027165
509498457 500024000 504218000 500023801
519745010 510024000 514327000 510025879
529993934 520024000 524444000 520033992
540244973 530024000 534555000 530030824
550495695 540024000 544666000 540025977
560751937 550024000 554779000 550023802
571010731 560024000 564895000 560026966
581269015 570024000 575009000 570027362
591531998 580024000 585132000 580033985
601796432 590024000 595248000 590027163
612061532 600024000 605365000 600023901
622331821 610024000 615488000 610028446
632600974 620024000 625609000 620027260
642875618 630024000 635731000 630028346
653151465 640024000 645857000 640029731
663428547 650024000 655979000 650024889
673707089 660024000 666102000 660024198
683988731 670024000 676226000 670024197
694273830 680024000 686352000 680026469
704560687 690024000 696486000 690035557
714850775 700024000 706614000 700029725
725141440 710024000 716741000 710023801
735438568 720024000 726881000 720033477
745731092 730024000 737009000 730024294
756027840 740024000 747139000 740022912
766331906 750024000 757285000 750036632
776634556 760024000 767415000 760024194
786939953 770024000 777550000 770024983
797244600 780024000 787686000 780023011
807558146 790024000 797834000 790035147
817867225 800024000 807974000 800033171
828182100 810024000 818111000 810022618
838501066 820024000 828255000 820024985
848818956 830024000 838397000 830024491
859137238 840024000 848543000 840030607
869461632 850024000 858687000 850027745
879786266 860024000 868830000 860023409
890115926 870024000 878980000 870029521
900444807 880024000 889122000 880022717
910780127 890024000 899275000 890031194
921115444 900024000 909430000 900034642
931449930 910024000 919581000 910029022
941791843 920024000 929735000 920028333
952132354 930024000 939884000 930019862
962474981 940024000 950041000 940027053
972823348 950024000 960197000 950029219
983172950 960024000 970355000 960029909
993524434 970024000 980512000 970027642
1003875534 980024000 990669000 980024196
1014233072 990024000 1000834000 990031778
1024590147 1000024000 1010995000 1000029117
1034950146 1010024000 1021150000 1010020455
1045313168 1020024000 1031320000 1020031281
1055679161 1030024000 1041483000 1030027934
1066046281 1040024000 1051649000 1040029608
1076418659 1050024000 1061817000 1050029213
1086788059 1060024000 1071981000 1060022327
1097162672 1070024000 1082155000 1070032065
1107541733 1080024000 1092323000 1080027145
