12203 12000 13000 13000
10146698 10012000 10067000 0
20285506 20012000 20129000 20019957
30424255 30012000 30187000 30013324
40568191 40012000 40247000 40013988
50712842 50012000 50310000 50016969
60858232 60012000 60366000 60008819
71006827 70012000 70433000 70018063
81157548 80012000 80495000 80015079
91310617 90012000 90562000 90018062
101465248 100012000 100630000 100018856
111624412 110012000 110698000 110015675
121783828 120012000 120768000 120016866
131945624 130012000 130835000 130011800
142107698 140012000 140902000 140010211
152275476 150012000 150976000 150017065
162444526 160012000 161047000 160016170
172613593 170012000 171118000 170014680
182786925 180012000 181193000 180016070
192961869 190012000 191266000 190013588
203139486 200012000 201342000 200016169
213319252 210012000 211418000 210015374
223499681 220012000 221492000 220011900
233684695 230012000 231573000 230017757
243868826 240012000 241658000 240022519
254058617 250012000 251736000 250015273
264249651 260012000 261820000 260015967
274442308 270012000 271904000 270014480
284638541 280012000 281988000 280014577
294835260 290012000 292073000 290015371
305031871 300012000 302153000 300008231
315233431 310012000 312241000 310014875
325439501 320012000 322331000 320019437
335646037 330012000 332423000 330021517
345853682 340012000 342510000 340014377
356062559 350012000 352596000 350007638
366274616 360012000 362684000 360009125
376489924 370012000 372779000 370018442
386708390 380012000 382877000 380024687
396927862 390012000 392972000 390019628
407147983 400012000 403060000 400006946
417371678 410012000 413160000 410014079
427598476 420012000 423261000 420019825
437825926 430012000 433357000 430016159
448057394 440012000 443459000 440017643
458290976 450012000 453557000 450011108
468523506 460012000 463657000 460012594
478761958 470012000 473762000 470018139
489001075 480012000 483864000 480015167
499244341 490012000 493968000 490015662
509486281 500012000 504071000 500012693
519732836 510012000 514178000 510015365
529981740 520012000 524288000 520019620
540232778 530012000 534397000 530017738
550483513 540012000 544503000 540012098
560739757 550012000 554614000 550013681
570998548 560012000 564726000 560015858
581256836 570012000 574839000 570017439
591519789 580012000 584951000 580015064
601784247 590012000 595070000 590019020
612049361 600012000 605182000 600012888
622319644 610012000 615300000 610015459
632588821 620012000 625416000 620013679
642863432 630012000 635533000 630013186
653139286 640012000 645656000 640019710
663416341 650012000 655772000 650012296
673694912 660012000 665895000 660016348
683976559 670012000 676019000 670017434
694261625 680012000 686140000 680013679
704548504 690012000 696265000 690016049
714838606 700012000 706395000 700019409
725129253 710012000 716515000 710010418
735426379 720012000 726648000 720019011
745718906 730012000 736775000 730014566
756015648 740012000 746902000 740012492
766319735 750012000 757035000 750017726
776622350 760012000 767169000 760017725
786927773 770012000 777300000 770015553
797232401 780012000 787434000 780014664
807545980 790012000 797571000 790016243
817855030 800012000 807702000 800011111
828169911 810012000 817842000 810017624
838488880 820012000 827979000 820015552
848806766 830012000 838114000 830012098
859125059 840012000 848255000 840016438
869449442 850012000 858394000 850014169
879774065 860012000 868535000 860016142
890103743 870012000 878679000 870017917
900432622 880012000 888824000 880017521
910767941 890012000 898972000 890019592
921103237 900012000 909116000 900013674
931437767 910012000 919263000 910013280
941779670 920012000 929413000 920016138
952120188 930012000 939557000 930010719
962462808 940012000 949708000 940015645
972811159 950012000 959861000 950018109
983160771 960012000 970010000 960014265
993512272 970012000 980164000 970016727
1003863327 980012000 990320000 980017122
1014220912 990012000 1000475000 990016235
1024577981 1000012000 1010626000 1000010621
1034937946 1010012000 1020785000 1010015052
1045300988 1020012000 1030942000 1020015545
1055666995 1030012000 1041104000 1030020073
1066034106 1040012000 1051263000 1040016330
1076406460 1050012000 1061429000 1050018989
1086775868 1060012000 1071586000 1060010719
1097150469 1070012000 1081749000 1070012294
1107529542 1080012000 1091916000 1080017805
1117902927 1090012000 1102075000 1090010621
1128287521 1100012000 1112244000 1100018298
1138670354 1110012000 1122414000 1110019279
1149060220 1120012000 1132583000 1120017901
1159446491 1130012000 1142757000 1130020555
1169834834 1140012000 1152925000 1140011507
1180229919 1150012000 1163096000 1150011901
1190625294 1160012000 1173267000 1160012197
1201025527 1170012000 1183446000 1170020159
1211424284 1180012000 1193616000 1180013768
1221825515 1190012000 1203791000 1190013374
1232231650 1200012000 1213970000 1200017012
1242640316 1210012000 1224150000 1210018584
1253048146 1220012000 1234325000 1220013767
1263461515 1230012000 1244509000 1230017403
1273875321 1240012000 1254691000 1240016617
1284291039 1250012000 1264867000 1250009741
1294707342 1260012000 1275049000 1260012587
1305130676 1270012000 1285236000 1270017892
1315552888 1280012000 1295419000 1280016910
1325980164 1290012000 1305606000 1290017989
1336408776 1300012000 1315794000 1300016124
1346838954 1310012000 1325979000 1310012196
1357274585 1320012000 1336175000 1320021718
1367708016 1330012000 1346355000 1330006993
1378145328 1340012000 1356553000 1340019360
1388586930 1350012000 1366744000 1350016512
1399026150 1360012000 1376940000 1360018278
1409474253 1370012000 1387135000 1370017786
1419924058 1380012000 1397326000 1380008566
1430371394 1390012000 1407527000 1390018179
1440823092 1400012000 1417723000 1400014942
1451278594 1410012000 1427923000 1410017295
1461734407 1420012000 1438122000 1420015236
1472193077 1430012000 1448322000 1430013372
1482656965 1440012000 1458526000 1440017785
1493122166 1450012000 1468728000 1450015235
1503589543 1460012000 1478931000 1460014549
1514057693 1470012000 1489139000 1470017881
1524528165 1480012000 1499346000 1480016997
1535004594 1490012000 1509561000 1490023464
1545479058 1500012000 1519765000 1500011704
1555957493 1510012000 1529973000 1510009648
1566436493 1520012000 1540175000 1520004260
1576920850 1530012000 1550394000 1530020816
1587406893 1540012000 1560604000 1540019442
1597895606 1550012000 1570818000 1550017972
1608387648 1560012000 1581036000 1560019343
1618879060 1570012000 1591251000 1570013762
1629375362 1580012000 1601468000 1580015524
1639871462 1590012000 1611683000 1590011313
1650373008 1600012000 1621909000 1600021005
1660877748 1610012000 1632127000 1610016110
